[GIN] 2026/04/07 - 13:00:14 | 200 |       0s |       127.0.0.1 | GET      "/api/state"
[GIN] 2026/04/07 - 13:00:14 | 200 |  505.9µs |       127.0.0.1 | GET      "/api/library/stories"
[GIN] 2026/04/07 - 13:00:15 | 200 |  513.9µs |       127.0.0.1 | GET      "/api/library/stories/3"
[GIN] 2026/04/07 - 13:00:15 | 200 |  505.1µs |       127.0.0.1 | GET      "/api/reader/progress/3"
[GIN] 2026/04/07 - 13:00:15 | 200 |   1.06ms |       127.0.0.1 | GET      "/api/library/chapters/13/content"
[GIN] 2026/04/07 - 13:00:16 | 200 |  43.97ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:00:50 | 200 |  57.75ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:00:50 | 200 |       0s |       127.0.0.1 | GET      "/api/state"
[GIN] 2026/04/07 - 13:00:50 | 200 |       0s |       127.0.0.1 | GET      "/api/library/stories"
[GIN] 2026/04/07 - 13:00:50 | 200 |   2.17ms |       127.0.0.1 | GET      "/api/library/stories/3"
[GIN] 2026/04/07 - 13:00:51 | 200 |   2.59ms |       127.0.0.1 | GET      "/api/reader/progress/3"
[GIN] 2026/04/07 - 13:00:51 | 200 |   1.83ms |       127.0.0.1 | GET      "/api/library/chapters/13/content"
[GIN] 2026/04/07 - 13:00:51 | 200 |  46.66ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:24:28 | 200 |       0s |       127.0.0.1 | GET      "/api/state"
[GIN] 2026/04/07 - 13:24:28 | 200 |  506.5µs |       127.0.0.1 | GET      "/api/library/stories"
[GIN] 2026/04/07 - 13:24:28 | 200 |       0s |       127.0.0.1 | GET      "/api/reader/progress/3"
[GIN] 2026/04/07 - 13:24:29 | 200 |       0s |       127.0.0.1 | GET      "/api/reader/progress/4"
[GIN] 2026/04/07 - 13:24:29 | 200 |  714.3µs |       127.0.0.1 | GET      "/api/reader/progress/3"
[GIN] 2026/04/07 - 13:24:29 | 200 |   2.29ms |       127.0.0.1 | GET      "/api/library/stories/3"
[GIN] 2026/04/07 - 13:24:29 | 200 |  508.4µs |       127.0.0.1 | GET      "/api/library/chapters/13/content"
[GIN] 2026/04/07 - 13:24:29 | 200 | 105.91ms |       127.0.0.1 | POST     "/api/reader/progress"
[GIN] 2026/04/07 - 13:24:47 | 200 |       0s |       127.0.0.1 | GET      "/api/state"
